data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,time_period,month_ending_date,drug_overdose_deaths,footnote
01/05/2025,2022,11,Region 9,Heroin,12 month-ending,11/30/2022,687,
01/05/2025,2022,12,Region 9,Heroin,12 month-ending,12/31/2022,672,
01/05/2025,2023,1,Region 9,Heroin,12 month-ending,01/31/2023,642,
01/05/2025,2023,2,Region 9,Heroin,12 month-ending,02/28/2023,609,
01/05/2025,2023,3,Region 9,Heroin,12 month-ending,03/31/2023,587,
01/05/2025,2023,4,Region 9,Heroin,12 month-ending,04/30/2023,578,
01/05/2025,2023,5,Region 9,Heroin,12 month-ending,05/31/2023,570,
01/05/2025,2023,6,Region 9,Heroin,12 month-ending,06/30/2023,567,
01/05/2025,2023,7,Region 9,Heroin,12 month-ending,07/31/2023,556,
01/05/2025,2023,8,Region 9,Heroin,12 month-ending,08/31/2023,548,
01/05/2025,2023,9,Region 9,Heroin,12 month-ending,09/30/2023,511,
01/05/2025,2023,10,Region 9,Heroin,12 month-ending,10/31/2023,484,
01/05/2025,2023,11,Region 9,Heroin,12 month-ending,11/30/2023,470,
01/05/2025,2023,12,Region 9,Heroin,12 month-ending,12/31/2023,457,
01/05/2025,2024,1,Region 9,Heroin,12 month-ending,01/31/2024,440,
01/05/2025,2024,2,Region 9,Heroin,12 month-ending,02/29/2024,427,
01/05/2025,2024,3,Region 9,Heroin,12 month-ending,03/31/2024,401,
01/05/2025,2024,4,Region 9,Heroin,12 month-ending,04/30/2024,385,
01/05/2025,2024,5,Region 9,Heroin,12 month-ending,05/31/2024,364,
01/05/2025,2024,6,Region 9,Heroin,12 month-ending,06/30/2024,342,
01/05/2025,2019,1,Region 10,Heroin,12 month-ending,01/31/2019,581,
01/05/2025,2019,2,Region 10,Heroin,12 month-ending,02/28/2019,581,
01/05/2025,2019,3,Region 10,Heroin,12 month-ending,03/31/2019,584,
01/05/2025,2019,4,Region 10,Heroin,12 month-ending,04/30/2019,586,
01/05/2025,2019,5,Region 10,Heroin,12 month-ending,05/31/2019,573,
01/05/2025,2019,6,Region 10,Heroin,12 month-ending,06/30/2019,573,
01/05/2025,2019,7,Region 10,Heroin,12 month-ending,07/31/2019,579,
01/05/2025,2019,8,Region 10,Heroin,12 month-ending,08/31/2019,578,
01/05/2025,2019,9,Region 10,Heroin,12 month-ending,09/30/2019,597,
01/05/2025,2019,10,Region 10,Heroin,12 month-ending,10/31/2019,607,
01/05/2025,2019,11,Region 10,Heroin,12 month-ending,11/30/2019,606,
01/05/2025,2019,12,Region 10,Heroin,12 month-ending,12/31/2019,598,
01/05/2025,2020,1,Region 10,Heroin,12 month-ending,01/31/2020,592,
01/05/2025,2020,2,Region 10,Heroin,12 month-ending,02/29/2020,583,
01/05/2025,2020,3,Region 10,Heroin,12 month-ending,03/31/2020,596,
01/05/2025,2020,4,Region 10,Heroin,12 month-ending,04/30/2020,586,
01/05/2025,2020,5,Region 10,Heroin,12 month-ending,05/31/2020,618,
01/05/2025,2020,6,Region 10,Heroin,12 month-ending,06/30/2020,628,
01/05/2025,2020,7,Region 10,Heroin,12 month-ending,07/31/2020,648,
01/05/2025,2020,8,Region 10,Heroin,12 month-ending,08/31/2020,663,
01/05/2025,2020,9,Region 10,Heroin,12 month-ending,09/30/2020,653,
01/05/2025,2020,10,Region 10,Heroin,12 month-ending,10/31/2020,653,
01/05/2025,2020,11,Region 10,Heroin,12 month-ending,11/30/2020,672,
01/05/2025,2020,12,Region 10,Heroin,12 month-ending,12/31/2020,681,
01/05/2025,2021,1,Region 10,Heroin,12 month-ending,01/31/2021,694,
01/05/2025,2021,2,Region 10,Heroin,12 month-ending,02/28/2021,710,
01/05/2025,2021,3,Region 10,Heroin,12 month-ending,03/31/2021,707,
01/05/2025,2021,4,Region 10,Heroin,12 month-ending,04/30/2021,743,
01/05/2025,2021,5,Region 10,Heroin,12 month-ending,05/31/2021,748,
01/05/2025,2021,6,Region 10,Heroin,12 month-ending,06/30/2021,739,
01/05/2025,2021,7,Region 10,Heroin,12 month-ending,07/31/2021,726,
01/05/2025,2021,8,Region 10,Heroin,12 month-ending,08/31/2021,729,
01/05/2025,2021,9,Region 10,Heroin,12 month-ending,09/30/2021,737,
01/05/2025,2021,10,Region 10,Heroin,12 month-ending,10/31/2021,732,
01/05/2025,2021,11,Region 10,Heroin,12 month-ending,11/30/2021,707,
01/05/2025,2021,12,Region 10,Heroin,12 month-ending,12/31/2021,693,
01/05/2025,2022,1,Region 10,Heroin,12 month-ending,01/31/2022,669,
01/05/2025,2022,2,Region 10,Heroin,12 month-ending,02/28/2022,648,
01/05/2025,2022,3,Region 10,Heroin,12 month-ending,03/31/2022,634,
01/05/2025,2022,4,Region 10,Heroin,12 month-ending,04/30/2022,590,
01/05/2025,2022,5,Region 10,Heroin,12 month-ending,05/31/2022,550,
01/05/2025,2022,6,Region 10,Heroin,12 month-ending,06/30/2022,518,
01/05/2025,2022,7,Region 10,Heroin,12 month-ending,07/31/2022,484,
01/05/2025,2022,8,Region 10,Heroin,12 month-ending,08/31/2022,443,
01/05/2025,2022,9,Region 10,Heroin,12 month-ending,09/30/2022,410,
01/05/2025,2022,10,Region 10,Heroin,12 month-ending,10/31/2022,379,
01/05/2025,2022,11,Region 10,Heroin,12 month-ending,11/30/2022,360,
01/05/2025,2022,12,Region 10,Heroin,12 month-ending,12/31/2022,339,
01/05/2025,2023,1,Region 10,Heroin,12 month-ending,01/31/2023,318,
01/05/2025,2023,2,Region 10,Heroin,12 month-ending,02/28/2023,300,
01/05/2025,2023,3,Region 10,Heroin,12 month-ending,03/31/2023,275,
01/05/2025,2023,4,Region 10,Heroin,12 month-ending,04/30/2023,258,
01/05/2025,2023,5,Region 10,Heroin,12 month-ending,05/31/2023,236,
01/05/2025,2023,6,Region 10,Heroin,12 month-ending,06/30/2023,223,
01/05/2025,2023,7,Region 10,Heroin,12 month-ending,07/31/2023,207,
01/05/2025,2023,8,Region 10,Heroin,12 month-ending,08/31/2023,187,
01/05/2025,2023,9,Region 10,Heroin,12 month-ending,09/30/2023,177,
01/05/2025,2023,10,Region 10,Heroin,12 month-ending,10/31/2023,166,
01/05/2025,2023,11,Region 10,Heroin,12 month-ending,11/30/2023,155,
01/05/2025,2023,12,Region 10,Heroin,12 month-ending,12/31/2023,138,
01/05/2025,2024,1,Region 10,Heroin,12 month-ending,01/31/2024,124,
01/05/2025,2024,2,Region 10,Heroin,12 month-ending,02/29/2024,113,
01/05/2025,2024,3,Region 10,Heroin,12 month-ending,03/31/2024,106,
01/05/2025,2024,4,Region 10,Heroin,12 month-ending,04/30/2024,95,
01/05/2025,2024,5,Region 10,Heroin,12 month-ending,05/31/2024,89,
01/05/2025,2024,6,Region 10,Heroin,12 month-ending,06/30/2024,82,
01/05/2025,2019,1,Region 1,Oxycodone,12 month-ending,01/31/2019,297,
01/05/2025,2019,2,Region 1,Oxycodone,12 month-ending,02/28/2019,305,
01/05/2025,2019,3,Region 1,Oxycodone,12 month-ending,03/31/2019,308,
01/05/2025,2019,4,Region 1,Oxycodone,12 month-ending,04/30/2019,317,
01/05/2025,2019,5,Region 1,Oxycodone,12 month-ending,05/31/2019,323,
01/05/2025,2019,6,Region 1,Oxycodone,12 month-ending,06/30/2019,317,
01/05/2025,2019,7,Region 1,Oxycodone,12 month-ending,07/31/2019,312,
01/05/2025,2019,8,Region 1,Oxycodone,12 month-ending,08/31/2019,315,
01/05/2025,2019,9,Region 1,Oxycodone,12 month-ending,09/30/2019,317,
01/05/2025,2019,10,Region 1,Oxycodone,12 month-ending,10/31/2019,316,
01/05/2025,2019,11,Region 1,Oxycodone,12 month-ending,11/30/2019,318,
01/05/2025,2019,12,Region 1,Oxycodone,12 month-ending,12/31/2019,328,
01/05/2025,2020,1,Region 1,Oxycodone,12 month-ending,01/31/2020,326,
01/05/2025,2020,2,Region 1,Oxycodone,12 month-ending,02/29/2020,331,
01/05/2025,2020,3,Region 1,Oxycodone,12 month-ending,03/31/2020,325,
01/05/2025,2020,4,Region 1,Oxycodone,12 month-ending,04/30/2020,320,
01/05/2025,2020,5,Region 1,Oxycodone,12 month-ending,05/31/2020,314,
01/05/2025,2020,6,Region 1,Oxycodone,12 month-ending,06/30/2020,313,
01/05/2025,2020,7,Region 1,Oxycodone,12 month-ending,07/31/2020,306,
01/05/2025,2020,8,Region 1,Oxycodone,12 month-ending,08/31/2020,303,
01/05/2025,2020,9,Region 1,Oxycodone,12 month-ending,09/30/2020,303,
01/05/2025,2020,10,Region 1,Oxycodone,12 month-ending,10/31/2020,304,
01/05/2025,2020,11,Region 1,Oxycodone,12 month-ending,11/30/2020,314,
01/05/2025,2020,12,Region 1,Oxycodone,12 month-ending,12/31/2020,305,
01/05/2025,2021,1,Region 1,Oxycodone,12 month-ending,01/31/2021,295,
01/05/2025,2021,2,Region 1,Oxycodone,12 month-ending,02/28/2021,287,
01/05/2025,2021,3,Region 1,Oxycodone,12 month-ending,03/31/2021,292,
01/05/2025,2021,4,Region 1,Oxycodone,12 month-ending,04/30/2021,288,
01/05/2025,2021,5,Region 1,Oxycodone,12 month-ending,05/31/2021,279,
01/05/2025,2021,6,Region 1,Oxycodone,12 month-ending,06/30/2021,277,
01/05/2025,2021,7,Region 1,Oxycodone,12 month-ending,07/31/2021,299,
01/05/2025,2021,8,Region 1,Oxycodone,12 month-ending,08/31/2021,308,
01/05/2025,2021,9,Region 1,Oxycodone,12 month-ending,09/30/2021,313,
01/05/2025,2021,10,Region 1,Oxycodone,12 month-ending,10/31/2021,314,
01/05/2025,2021,11,Region 1,Oxycodone,12 month-ending,11/30/2021,314,
01/05/2025,2021,12,Region 1,Oxycodone,12 month-ending,12/31/2021,318,
01/05/2025,2022,1,Region 1,Oxycodone,12 month-ending,01/31/2022,321,
01/05/2025,2022,2,Region 1,Oxycodone,12 month-ending,02/28/2022,319,
01/05/2025,2022,3,Region 1,Oxycodone,12 month-ending,03/31/2022,319,
01/05/2025,2022,4,Region 1,Oxycodone,12 month-ending,04/30/2022,315,
01/05/2025,2022,5,Region 1,Oxycodone,12 month-ending,05/31/2022,309,
01/05/2025,2022,6,Region 1,Oxycodone,12 month-ending,06/30/2022,302,
01/05/2025,2022,7,Region 1,Oxycodone,12 month-ending,07/31/2022,288,
01/05/2025,2022,8,Region 1,Oxycodone,12 month-ending,08/31/2022,286,
01/05/2025,2022,9,Region 1,Oxycodone,12 month-ending,09/30/2022,279,
01/05/2025,2022,10,Region 1,Oxycodone,12 month-ending,10/31/2022,285,
01/05/2025,2022,11,Region 1,Oxycodone,12 month-ending,11/30/2022,271,
01/05/2025,2022,12,Region 1,Oxycodone,12 month-ending,12/31/2022,272,
01/05/2025,2023,1,Region 1,Oxycodone,12 month-ending,01/31/2023,275,
01/05/2025,2023,2,Region 1,Oxycodone,12 month-ending,02/28/2023,281,
01/05/2025,2023,3,Region 1,Oxycodone,12 month-ending,03/31/2023,271,
01/05/2025,2023,4,Region 1,Oxycodone,12 month-ending,04/30/2023,266,
01/05/2025,2023,5,Region 1,Oxycodone,12 month-ending,05/31/2023,276,
01/05/2025,2023,6,Region 1,Oxycodone,12 month-ending,06/30/2023,278,
01/05/2025,2023,7,Region 1,Oxycodone,12 month-ending,07/31/2023,271,
01/05/2025,2023,8,Region 1,Oxycodone,12 month-ending,08/31/2023,265,
01/05/2025,2023,9,Region 1,Oxycodone,12 month-ending,09/30/2023,259,
01/05/2025,2023,10,Region 1,Oxycodone,12 month-ending,10/31/2023,246,
01/05/2025,2023,11,Region 1,Oxycodone,12 month-ending,11/30/2023,247,
01/05/2025,2023,12,Region 1,Oxycodone,12 month-ending,12/31/2023,233,
01/05/2025,2024,1,Region 1,Oxycodone,12 month-ending,01/31/2024,224,
01/05/2025,2024,2,Region 1,Oxycodone,12 month-ending,02/29/2024,210,
01/05/2025,2024,3,Region 1,Oxycodone,12 month-ending,03/31/2024,211,
01/05/2025,2024,4,Region 1,Oxycodone,12 month-ending,04/30/2024,213,
01/05/2025,2024,5,Region 1,Oxycodone,12 month-ending,05/31/2024,209,
01/05/2025,2024,6,Region 1,Oxycodone,12 month-ending,06/30/2024,208,
01/05/2025,2019,1,Region 2,Oxycodone,12 month-ending,01/31/2019,515,
01/05/2025,2019,2,Region 2,Oxycodone,12 month-ending,02/28/2019,513,
01/05/2025,2019,3,Region 2,Oxycodone,12 month-ending,03/31/2019,496,
01/05/2025,2019,4,Region 2,Oxycodone,12 month-ending,04/30/2019,487,
01/05/2025,2019,5,Region 2,Oxycodone,12 month-ending,05/31/2019,477,
01/05/2025,2019,6,Region 2,Oxycodone,12 month-ending,06/30/2019,472,
01/05/2025,2019,7,Region 2,Oxycodone,12 month-ending,07/31/2019,475,
01/05/2025,2019,8,Region 2,Oxycodone,12 month-ending,08/31/2019,468,
01/05/2025,2019,9,Region 2,Oxycodone,12 month-ending,09/30/2019,470,
01/05/2025,2019,10,Region 2,Oxycodone,12 month-ending,10/31/2019,473,
01/05/2025,2019,11,Region 2,Oxycodone,12 month-ending,11/30/2019,481,
01/05/2025,2019,12,Region 2,Oxycodone,12 month-ending,12/31/2019,477,
01/05/2025,2020,1,Region 2,Oxycodone,12 month-ending,01/31/2020,510,
01/05/2025,2020,2,Region 2,Oxycodone,12 month-ending,02/29/2020,510,
01/05/2025,2020,3,Region 2,Oxycodone,12 month-ending,03/31/2020,523,
01/05/2025,2020,4,Region 2,Oxycodone,12 month-ending,04/30/2020,526,
01/05/2025,2020,5,Region 2,Oxycodone,12 month-ending,05/31/2020,536,
01/05/2025,2020,6,Region 2,Oxycodone,12 month-ending,06/30/2020,530,
01/05/2025,2020,7,Region 2,Oxycodone,12 month-ending,07/31/2020,530,
01/05/2025,2020,8,Region 2,Oxycodone,12 month-ending,08/31/2020,540,
01/05/2025,2020,9,Region 2,Oxycodone,12 month-ending,09/30/2020,547,
01/05/2025,2020,10,Region 2,Oxycodone,12 month-ending,10/31/2020,549,
01/05/2025,2020,11,Region 2,Oxycodone,12 month-ending,11/30/2020,547,
01/05/2025,2020,12,Region 2,Oxycodone,12 month-ending,12/31/2020,560,
01/05/2025,2021,1,Region 2,Oxycodone,12 month-ending,01/31/2021,550,
01/05/2025,2021,2,Region 2,Oxycodone,12 month-ending,02/28/2021,556,
01/05/2025,2021,3,Region 2,Oxycodone,12 month-ending,03/31/2021,567,
01/05/2025,2021,4,Region 2,Oxycodone,12 month-ending,04/30/2021,575,
01/05/2025,2021,5,Region 2,Oxycodone,12 month-ending,05/31/2021,572,
01/05/2025,2021,6,Region 2,Oxycodone,12 month-ending,06/30/2021,592,
01/05/2025,2021,7,Region 2,Oxycodone,12 month-ending,07/31/2021,587,
01/05/2025,2021,8,Region 2,Oxycodone,12 month-ending,08/31/2021,590,
01/05/2025,2021,9,Region 2,Oxycodone,12 month-ending,09/30/2021,585,
01/05/2025,2021,10,Region 2,Oxycodone,12 month-ending,10/31/2021,578,
01/05/2025,2021,11,Region 2,Oxycodone,12 month-ending,11/30/2021,566,
01/05/2025,2021,12,Region 2,Oxycodone,12 month-ending,12/31/2021,559,
01/05/2025,2022,1,Region 2,Oxycodone,12 month-ending,01/31/2022,561,
01/05/2025,2022,2,Region 2,Oxycodone,12 month-ending,02/28/2022,557,
01/05/2025,2022,3,Region 2,Oxycodone,12 month-ending,03/31/2022,543,
01/05/2025,2022,4,Region 2,Oxycodone,12 month-ending,04/30/2022,537,
01/05/2025,2022,5,Region 2,Oxycodone,12 month-ending,05/31/2022,526,
01/05/2025,2022,6,Region 2,Oxycodone,12 month-ending,06/30/2022,518,
01/05/2025,2022,7,Region 2,Oxycodone,12 month-ending,07/31/2022,526,
01/05/2025,2022,8,Region 2,Oxycodone,12 month-ending,08/31/2022,512,
01/05/2025,2022,9,Region 2,Oxycodone,12 month-ending,09/30/2022,512,
01/05/2025,2022,10,Region 2,Oxycodone,12 month-ending,10/31/2022,514,
01/05/2025,2022,11,Region 2,Oxycodone,12 month-ending,11/30/2022,517,
01/05/2025,2022,12,Region 2,Oxycodone,12 month-ending,12/31/2022,511,
01/05/2025,2023,1,Region 2,Oxycodone,12 month-ending,01/31/2023,492,
01/05/2025,2023,2,Region 2,Oxycodone,12 month-ending,02/28/2023,486,
01/05/2025,2023,3,Region 2,Oxycodone,12 month-ending,03/31/2023,484,
01/05/2025,2023,4,Region 2,Oxycodone,12 month-ending,04/30/2023,499,
01/05/2025,2023,5,Region 2,Oxycodone,12 month-ending,05/31/2023,506,
01/05/2025,2023,6,Region 2,Oxycodone,12 month-ending,06/30/2023,502,
01/05/2025,2023,7,Region 2,Oxycodone,12 month-ending,07/31/2023,482,
01/05/2025,2023,8,Region 2,Oxycodone,12 month-ending,08/31/2023,488,
01/05/2025,2023,9,Region 2,Oxycodone,12 month-ending,09/30/2023,470,
01/05/2025,2023,10,Region 2,Oxycodone,12 month-ending,10/31/2023,458,
01/05/2025,2023,11,Region 2,Oxycodone,12 month-ending,11/30/2023,449,
01/05/2025,2023,12,Region 2,Oxycodone,12 month-ending,12/31/2023,437,
01/05/2025,2024,1,Region 2,Oxycodone,12 month-ending,01/31/2024,439,
01/05/2025,2024,2,Region 2,Oxycodone,12 month-ending,02/29/2024,429,
01/05/2025,2024,3,Region 2,Oxycodone,12 month-ending,03/31/2024,415,
01/05/2025,2024,4,Region 2,Oxycodone,12 month-ending,04/30/2024,390,
01/05/2025,2024,5,Region 2,Oxycodone,12 month-ending,05/31/2024,371,
01/05/2025,2024,6,Region 2,Oxycodone,12 month-ending,06/30/2024,346,
01/05/2025,2019,1,Region 3,Oxycodone,12 month-ending,01/31/2019,619,
01/05/2025,2019,2,Region 3,Oxycodone,12 month-ending,02/28/2019,619,
01/05/2025,2019,3,Region 3,Oxycodone,12 month-ending,03/31/2019,609,
01/05/2025,2019,4,Region 3,Oxycodone,12 month-ending,04/30/2019,616,
01/05/2025,2019,5,Region 3,Oxycodone,12 month-ending,05/31/2019,609,
01/05/2025,2019,6,Region 3,Oxycodone,12 month-ending,06/30/2019,593,
01/05/2025,2019,7,Region 3,Oxycodone,12 month-ending,07/31/2019,576,
01/05/2025,2019,8,Region 3,Oxycodone,12 month-ending,08/31/2019,576,
01/05/2025,2019,9,Region 3,Oxycodone,12 month-ending,09/30/2019,570,
01/05/2025,2019,10,Region 3,Oxycodone,12 month-ending,10/31/2019,573,
01/05/2025,2019,11,Region 3,Oxycodone,12 month-ending,11/30/2019,573,
01/05/2025,2019,12,Region 3,Oxycodone,12 month-ending,12/31/2019,566,
01/05/2025,2020,1,Region 3,Oxycodone,12 month-ending,01/31/2020,566,
01/05/2025,2020,2,Region 3,Oxycodone,12 month-ending,02/29/2020,555,
01/05/2025,2020,3,Region 3,Oxycodone,12 month-ending,03/31/2020,568,
01/05/2025,2020,4,Region 3,Oxycodone,12 month-ending,04/30/2020,551,
01/05/2025,2020,5,Region 3,Oxycodone,12 month-ending,05/31/2020,576,
01/05/2025,2020,6,Region 3,Oxycodone,12 month-ending,06/30/2020,589,
01/05/2025,2020,7,Region 3,Oxycodone,12 month-ending,07/31/2020,617,
01/05/2025,2020,8,Region 3,Oxycodone,12 month-ending,08/31/2020,624,
01/05/2025,2020,9,Region 3,Oxycodone,12 month-ending,09/30/2020,628,
01/05/2025,2020,10,Region 3,Oxycodone,12 month-ending,10/31/2020,622,
01/05/2025,2020,11,Region 3,Oxycodone,12 month-ending,11/30/2020,636,
01/05/2025,2020,12,Region 3,Oxycodone,12 month-ending,12/31/2020,634,
01/05/2025,2021,1,Region 3,Oxycodone,12 month-ending,01/31/2021,638,
01/05/2025,2021,2,Region 3,Oxycodone,12 month-ending,02/28/2021,648,
01/05/2025,2021,3,Region 3,Oxycodone,12 month-ending,03/31/2021,663,
01/05/2025,2021,4,Region 3,Oxycodone,12 month-ending,04/30/2021,675,
01/05/2025,2021,5,Region 3,Oxycodone,12 month-ending,05/31/2021,655,
01/05/2025,2021,6,Region 3,Oxycodone,12 month-ending,06/30/2021,656,
01/05/2025,2021,7,Region 3,Oxycodone,12 month-ending,07/31/2021,641,
01/05/2025,2021,8,Region 3,Oxycodone,12 month-ending,08/31/2021,634,
01/05/2025,2021,9,Region 3,Oxycodone,12 month-ending,09/30/2021,631,
01/05/2025,2021,10,Region 3,Oxycodone,12 month-ending,10/31/2021,624,
01/05/2025,2021,11,Region 3,Oxycodone,12 month-ending,11/30/2021,608,
01/05/2025,2021,12,Region 3,Oxycodone,12 month-ending,12/31/2021,611,
01/05/2025,2022,1,Region 3,Oxycodone,12 month-ending,01/31/2022,593,
01/05/2025,2022,2,Region 3,Oxycodone,12 month-ending,02/28/2022,581,
01/05/2025,2022,3,Region 3,Oxycodone,12 month-ending,03/31/2022,549,
01/05/2025,2022,4,Region 3,Oxycodone,12 month-ending,04/30/2022,528,
01/05/2025,2022,5,Region 3,Oxycodone,12 month-ending,05/31/2022,512,
01/05/2025,2022,6,Region 3,Oxycodone,12 month-ending,06/30/2022,484,
01/05/2025,2022,7,Region 3,Oxycodone,12 month-ending,07/31/2022,480,
01/05/2025,2022,8,Region 3,Oxycodone,12 month-ending,08/31/2022,462,
01/05/2025,2022,9,Region 3,Oxycodone,12 month-ending,09/30/2022,455,
01/05/2025,2022,10,Region 3,Oxycodone,12 month-ending,10/31/2022,459,
01/05/2025,2022,11,Region 3,Oxycodone,12 month-ending,11/30/2022,457,
01/05/2025,2022,12,Region 3,Oxycodone,12 month-ending,12/31/2022,453,
01/05/2025,2023,1,Region 3,Oxycodone,12 month-ending,01/31/2023,452,
01/05/2025,2023,2,Region 3,Oxycodone,12 month-ending,02/28/2023,456,
01/05/2025,2023,3,Region 3,Oxycodone,12 month-ending,03/31/2023,449,
01/05/2025,2023,4,Region 3,Oxycodone,12 month-ending,04/30/2023,451,
01/05/2025,2023,5,Region 3,Oxycodone,12 month-ending,05/31/2023,450,
01/05/2025,2023,6,Region 3,Oxycodone,12 month-ending,06/30/2023,454,
01/05/2025,2023,7,Region 3,Oxycodone,12 month-ending,07/31/2023,454,
01/05/2025,2023,8,Region 3,Oxycodone,12 month-ending,08/31/2023,460,
01/05/2025,2023,9,Region 3,Oxycodone,12 month-ending,09/30/2023,456,
01/05/2025,2023,10,Region 3,Oxycodone,12 month-ending,10/31/2023,460,
01/05/2025,2023,11,Region 3,Oxycodone,12 month-ending,11/30/2023,452,
01/05/2025,2023,12,Region 3,Oxycodone,12 month-ending,12/31/2023,446,
01/05/2025,2024,1,Region 3,Oxycodone,12 month-ending,01/31/2024,432,
01/05/2025,2024,2,Region 3,Oxycodone,12 month-ending,02/29/2024,425,
01/05/2025,2024,3,Region 3,Oxycodone,12 month-ending,03/31/2024,416,
01/05/2025,2024,4,Region 3,Oxycodone,12 month-ending,04/30/2024,411,
01/05/2025,2024,5,Region 3,Oxycodone,12 month-ending,05/31/2024,405,
01/05/2025,2024,6,Region 3,Oxycodone,12 month-ending,06/30/2024,405,
01/05/2025,2019,1,Region 4,Oxycodone,12 month-ending,01/31/2019,1396,
01/05/2025,2019,2,Region 4,Oxycodone,12 month-ending,02/28/2019,1399,
01/05/2025,2019,3,Region 4,Oxycodone,12 month-ending,03/31/2019,1395,
01/05/2025,2019,4,Region 4,Oxycodone,12 month-ending,04/30/2019,1367,
01/05/2025,2019,5,Region 4,Oxycodone,12 month-ending,05/31/2019,1352,
01/05/2025,2019,6,Region 4,Oxycodone,12 month-ending,06/30/2019,1344,
01/05/2025,2019,7,Region 4,Oxycodone,12 month-ending,07/31/2019,1342,
01/05/2025,2019,8,Region 4,Oxycodone,12 month-ending,08/31/2019,1323,
01/05/2025,2019,9,Region 4,Oxycodone,12 month-ending,09/30/2019,1306,
01/05/2025,2019,10,Region 4,Oxycodone,12 month-ending,10/31/2019,1327,
01/05/2025,2019,11,Region 4,Oxycodone,12 month-ending,11/30/2019,1311,
01/05/2025,2019,12,Region 4,Oxycodone,12 month-ending,12/31/2019,1328,
01/05/2025,2020,1,Region 4,Oxycodone,12 month-ending,01/31/2020,1353,
01/05/2025,2020,2,Region 4,Oxycodone,12 month-ending,02/29/2020,1348,
01/05/2025,2020,3,Region 4,Oxycodone,12 month-ending,03/31/2020,1356,
01/05/2025,2020,4,Region 4,Oxycodone,12 month-ending,04/30/2020,1400,
01/05/2025,2020,5,Region 4,Oxycodone,12 month-ending,05/31/2020,1445,
01/05/2025,2020,6,Region 4,Oxycodone,12 month-ending,06/30/2020,1454,
01/05/2025,2020,7,Region 4,Oxycodone,12 month-ending,07/31/2020,1469,
01/05/2025,2020,8,Region 4,Oxycodone,12 month-ending,08/31/2020,1480,
01/05/2025,2020,9,Region 4,Oxycodone,12 month-ending,09/30/2020,1478,
01/05/2025,2020,10,Region 4,Oxycodone,12 month-ending,10/31/2020,1473,
01/05/2025,2020,11,Region 4,Oxycodone,12 month-ending,11/30/2020,1479,
01/05/2025,2020,12,Region 4,Oxycodone,12 month-ending,12/31/2020,1471,
01/05/2025,2021,1,Region 4,Oxycodone,12 month-ending,01/31/2021,1463,
01/05/2025,2021,2,Region 4,Oxycodone,12 month-ending,02/28/2021,1496,
01/05/2025,2021,3,Region 4,Oxycodone,12 month-ending,03/31/2021,1494,
01/05/2025,2021,4,Region 4,Oxycodone,12 month-ending,04/30/2021,1501,
01/05/2025,2021,5,Region 4,Oxycodone,12 month-ending,05/31/2021,1487,
